"","egoID","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio"
"857",2508,4,5,5,3,1,5,5,5,5,5,3,1,4,5,5,4,5,3,1,5,5,5,5,5,3,1,5,5,10,10,1,2,0,2,5,4,1,4.75,4.75,5,3,1,4.75,5,0,2,10,2,9.33333333333333,10,6,2,3,59.6666666666667,18.9032625050104,1,2,0.5
"858",2511,5,2,4,1,2,2,4,4,3,4,2,3,4,4,4,4,4,3,1,3,4,4,5,4,3,2,4,4,8,7,1,1,20,2,3,5,2,4.25,3.5,4,2.25,2,3.25,4,0,1,8.5,2.16666666666667,10,10,7.33333333333333,4,6,36,13.8708327075198,2,4,0.5
"859",2514,4,4,5,3,2,4,4,4,3,5,4,2,4,5,4,4,3,3,2,4,4,4,4,4,3,2,4,4,10,10,1,1,26,3,3,4,1,4,3.75,4.25,3.25,2,4,4.25,0,1,8.9,1.9,9,7.7,5.7,4,7,35,17.0815039670919,1,9,0.111111111111111
"860",2515,4,3,5,4,1,4,4,4,4,4,1,1,3,4,4,5,5,2,1,3,4,3,4,5,1,1,4,4,8,7,1,1,12,1,4,6,2,3.75,4,4.75,2,1,3.5,4,0,1,7.33333333333333,2,9,9,7.33333333333333,3,3,58,5.65685424949238,1,2,0.5
"861",2517,3,2,3,4,2,3,3,4,4,4,5,3,4,4,3,2,3,2,2,4,3,5,3,1,4,3,5,2,10,6,2,1,25,3,4,4,1,3.75,2.75,2.75,3.75,2.5,4,3,1,1,6.4,2.4,5.5,7,6.1,6,3,30,14.6818103636968,9,1,9
"862",2518,3,3,5,2,3,2,5,5,2,5,1,1,5,5,5,5,5,1,1,2,5,5,5,5,1,1,4,5,10,8,1,2,0,3,4,4,1,4.5,3.75,5,1.25,1.5,3.25,5,0,2,10,1.25,10,9.5,6.25,2,3,45.25,13.5738719604982,1,3,0.333333333333333
"863",2520,2,2,5,2,1,2,4,5,3,5,2,2,3,4,5,2,4,2,2,3,3,5,3,4,1,2,3,3,10,5,2,1,15,1,4,4,1,4.25,2.5,4.5,1.75,1.75,2.75,3.5,1,1,8,2.4,8.1,5.9,5.9,4,5,37.4,14.080719678577,7,3,2.33333333333333
"864",2522,3,2,4,3,3,4,3,4,2,4,2,3,3,2,4,2,4,2,1,4,2,3,1,2,1,2,3,3,10,7,1,1,5,1,3,4,1,3.5,1.75,3.5,2,2.25,3.5,2.5,0,1,9.7,2.6,8.4,7,7.1,4,3,44.5,21.783020910792,4,6,0.666666666666667
"865",2524,4,3,4,3,3,4,3,4,4,4,3,4,5,3,4,4,5,4,4,3,5,3,3,4,3,3,3,4,7,7,2,1,12,1,3,4,1,3.75,3.5,4.25,3.25,3.5,3.75,3.75,1,1,7,3,7,7,7,1,2,41,NA,1,0,Inf
"866",2526,3,4,5,1,1,4,3,5,1,5,1,1,3,1,5,4,5,1,1,2,3,5,5,4,1,1,3,4,10,9,2,2,0,1,5,5,2,4.5,3.5,4.75,1,1,3,2.75,1,2,8.6,1.6,8.2,9,5.8,4,4,34.6,17.3147336104255,3,2,1.5
"867",2528,2,2,5,3,1,3,4,4,4,4,3,2,3,3,3,3,3,3,1,3,3,4,4,4,4,1,4,4,10,10,1,1,0,1,4,4,1,3.25,3.25,4,3.25,1.25,3.25,3.5,0,1,9.8,1.9,9.6,9.5,5.8,2,5,30,18.5404962177392,3,7,0.428571428571429
"868",2529,4,3,4,1,3,3,5,5,3,5,1,2,3,3,5,3,3,1,1,3,3,5,4,4,1,2,2,3,10,9,1,1,30,1,3,5,2,4.75,3.25,4,1,2,2.75,3.5,0,1,9.4,1.9,9.2,9.2,5.6,4,5,25.8888888888889,13.9323763626709,4,6,0.666666666666667
"869",2530,4,3,5,3,2,4,5,5,4,5,5,1,4,5,5,4,5,2,1,5,5,5,4,5,2,1,4,5,10,10,1,1,20,1,3,4,1,4.75,3.75,5,3,1.25,4.25,5,0,1,9.5,2,9,8.5,7.5,2,2,52.5,0.707106781186548,1,1,1
"870",2531,4,4,5,2,2,3,3,5,4,5,1,2,3,2,5,5,5,1,1,3,3,5,5,5,2,2,4,4,10,9,2,9,25,3,3,5,1,4.75,4.5,5,1.5,1.75,3.25,3,1,3,10,1.25,8,7.25,4,3,4,43.5,19.0175357674612,1,3,0.333333333333333
"871",2532,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,5,5,5,5,4,1,4,4,10,10,2,1,0,3,4,8,3,4.25,4.25,4.5,4,2.5,4.25,4.25,1,1,10,1,10,10,8.33333333333333,2,3,50.6666666666667,23.9652526240249,1,2,0.5
"872",2533,4,3,5,3,1,3,5,5,3,5,3,2,4,5,5,5,5,3,1,5,5,5,5,5,4,2,4,5,10,10,1,1,2,3,5,4,1,4.75,4,5,3.25,1.5,4,5,0,1,10,2,10,10,7.2,4,4,37.8,19.1473816022511,1,9,0.111111111111111
"873",2535,5,5,3,3,3,2,3,3,2,2,3,2,5,2,2,3,3,2,3,2,2,3,3,3,NA,3,3,2,10,10,1,1,15,3,2,4,1,3.25,3.25,2.75,NA,2.75,3,2.25,0,1,9,2.7,9.3,9.5,5.2,5,5,35.8,17.6685533583759,5,5,1
"874",2536,4,4,4,3,1,3,4,4,4,4,1,2,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,10,10,1,8,25,3,1,5,2,4,4,4,3,1.25,3.75,4,0,3,9.4,1.6,9.9,9.66666666666667,4.8,6,4,37.4,13.3183248863278,6,4,1.5
"875",2537,4,2,5,1,2,1,2,5,1,5,1,2,1,2,4,2,5,1,2,3,3,5,3,5,1,1,2,2,8,6,1,1,20,3,3,4,1,4.5,2,5,1,1.75,1.75,2.25,0,1,8,2.5,7.25,8.5,8,3,3,43.25,8.84590300647707,1,3,0.333333333333333
"876",2540,5,1,5,3,1,1,1,5,1,5,1,1,2,3,5,1,2,1,1,2,1,5,1,5,1,1,1,1,10,10,1,1,30,1,4,4,1,5,1,4.25,1.5,1,1.5,1.5,0,1,8,3.6,9.2,9.2,7.2,2,4,42,18.7483332592527,1,4,0.25
"877",2542,4,3,5,1,2,3,3,4,2,5,3,1,3,3,5,3,5,1,1,3,3,5,3,2,3,1,3,3,10,10,1,9,0,2,4,5,1,4.5,2.75,4.25,2,1.25,3,3,0,3,10,1,10,10,7.5,2,2,45.5,0.707106781186548,1,1,1
"878",2543,2,2,2,2,1,2,2,4,2,4,1,1,1,1,3,1,3,1,1,1,2,3,3,3,1,1,2,2,8,7,2,1,0,1,5,4,1,3,2,3,1.25,1,1.5,1.75,1,1,8.66666666666667,1,8.66666666666667,7.66666666666667,8,3,3,43.3333333333333,2.88675134594813,2,1,2
"879",2545,5,2,5,2,5,1,2,5,2,5,1,5,2,2,5,2,5,2,5,2,2,5,2,4,1,5,2,2,10,4,1,1,20,3,4,5,1,5,2,4.75,1.5,5,1.75,2,0,1,9.25,1.25,9,8,6.25,2,4,35.25,12.0657918651588,2,2,1
"880",2546,2,4,3,2,3,3,4,3,3,4,2,3,3,3,3,4,2,3,5,5,3,4,3,4,4,4,5,2,9,5,2,1,40,1,3,5,1,3,3.5,3.25,2.75,3.75,4,3,1,1,8.7,1.9,7.2,7.1,6.1,6,5,26.4,16.0222068115198,5,5,1
"881",2548,2,3,4,3,4,2,4,4,3,4,2,3,4,3,3,4,3,4,3,4,3,4,4,3,4,3,3,4,9,5,2,1,20,3,3,5,1,3.25,3.5,3.5,3.25,3.25,3.25,3.5,1,1,8.66666666666667,1.33333333333333,8.33333333333333,5.66666666666667,5,2,3,34.6666666666667,13.5769412362775,1,2,0.5
"882",2550,5,5,5,5,1,5,4,3,2,2,3,3,4,4,2,2,4,4,4,3,2,3,3,2,5,4,4,4,10,10,1,1,24,1,3,5,1,3.25,3,3.25,4.25,3,4,3.5,0,1,10,1,10,10,7,2,3,32,18.3847763108502,1,1,1
"883",2552,3,3,4,3,2,3,4,3,3,3,2,2,2,3,3,3,4,3,1,3,3,4,4,4,3,1,3,3,10,10,2,1,16,1,4,4,1,3.25,3.25,3.75,2.75,1.5,2.75,3.25,1,1,9.6,4.8,7.3,7.5,7.4,3,3,53.1,10.2029407525478,4,6,0.666666666666667
"884",2553,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,2,2,3,0,0,3,1,20,1,4,5,2,2.75,2.5,2.25,2.25,2,2,2.25,NA,1,0,4,6,3,8,1,2,48,NA,0,1,0
"885",2554,5,4,5,2,3,4,5,5,2,5,1,4,5,1,5,5,5,1,1,1,3,5,1,5,1,4,5,2,10,10,1,2,0,3,1,4,1,5,3,5,1.25,3,3.75,2.75,0,2,9.1,2.4,9,9.6,5.5,5,4,35.7,14.9149440346102,1,9,0.111111111111111
"886",2556,5,3,5,2,1,3,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,5,4,5,3,1,4,5,10,10,1,2,0,3,2,4,1,5,4.25,5,2.75,1,4.25,5,0,2,10,2.16666666666667,7.5,7.83333333333333,3.33333333333333,2,4,40.3333333333333,21.6579469633358,1,5,0.2
"887",2557,3,4,4,2,4,3,2,4,3,4,1,4,2,2,4,4,2,1,3,3,3,4,4,4,2,3,2,3,10,6,2,1,20,1,4,5,2,3.75,3.75,3.5,1.5,3.5,2.5,2.5,1,1,8,1,9,8.5,6,2,2,51,2.82842712474619,1,1,1
"888",2559,4,5,5,3,1,5,5,5,5,5,5,1,5,5,5,5,4,5,1,5,5,4,5,5,5,1,5,5,10,10,1,1,15,1,5,4,1,4.5,5,4.75,4.5,1,5,5,0,1,9.66666666666667,4.5,9.8,9.6,7.9,2,4,52.8,11.6790410565251,1,9,0.111111111111111
"889",2560,3,2,5,2,1,2,2,4,2,5,1,1,2,1,3,2,4,1,1,2,2,3,2,2,1,1,2,2,10,10,1,2,8,3,4,4,1,3.25,2,4,1.25,1,2,1.75,0,2,9.9,1.8,10,9.6,6.7,3,2,45.3,15.7836061222467,4,6,0.666666666666667
"890",2566,3,2,5,1,3,1,5,5,5,3,1,5,3,2,5,5,5,1,1,4,3,5,5,5,1,1,3,2,10,10,1,2,25,3,3,6,2,4.5,4.25,4.5,1,2.5,2.75,3,0,2,10,2,10,10,8,1,2,NA,NA,1,1,1
"891",2568,5,5,5,3,1,3,4,5,5,5,5,1,4,4,5,5,5,5,1,4,4,5,5,5,3,1,4,4,10,10,1,1,0,1,5,4,1,5,5,5,4,1,3.75,4,0,1,10,1.25,10,9.5,5.5,3,4,30.5,14.525839046334,3,1,3
"892",2569,4,3,5,3,2,4,5,5,4,5,3,2,4,5,5,3,5,3,1,4,4,5,4,4,1,1,4,5,10,10,2,2,20,3,4,4,1,4.75,3.5,4.75,2.5,1.5,4,4.75,1,2,10,1.83333333333333,10,10,5.83333333333333,3,5,37.6,15.3231850475024,2,4,0.5
"893",2570,5,5,5,3,3,3,5,5,5,5,3,3,5,5,5,5,5,5,1,5,5,5,5,5,5,3,5,5,10,10,1,2,0,3,5,4,1,5,5,5,4,2.5,4.5,5,0,2,5,3,10,10,7.75,3,3,54.75,10.2753750945322,1,3,0.333333333333333
"894",2575,2,3,1,1,4,2,2,3,3,1,1,2,5,1,2,3,3,1,1,1,3,3,2,4,1,2,1,2,6,4,2,1,0,1,3,4,1,2.5,2.75,2.25,1,2.25,2.25,2,1,1,9.4,3.4,7.4,2.4,5,3,4,36,10.2713192920871,4,1,4
"895",2576,5,3,4,3,1,4,4,5,4,5,2,1,3,5,5,5,5,3,1,4,5,5,4,4,3,1,3,4,10,9,1,2,0,1,3,4,1,5,4,4.5,2.75,1,3.5,4.5,0,2,9,2,8,10,7,1,3,33.5,13.4350288425444,0,2,0
"896",2577,3,3,4,2,2,3,4,4,3,4,3,2,3,3,4,4,4,3,2,4,4,4,4,4,3,2,4,4,10,8,2,1,0,3,4,5,1,3.75,3.5,4,2.75,2,3.5,3.75,1,1,10,1.25,10,10,5.5,2,5,41.25,30.0374765917512,0,4,0
"897",2578,5,3,5,2,1,3,5,5,4,5,3,3,5,5,5,2,5,1,1,5,5,5,4,5,1,2,2,5,10,8,1,2,0,3,4,4,1,5,3.25,5,1.75,1.75,3.75,5,0,2,10,1.66666666666667,8.66666666666667,8,5.33333333333333,2,3,40,19.0787840283389,1,2,0.5
"898",2579,5,3,5,2,1,3,5,5,5,5,2,3,5,5,5,4,5,1,1,5,5,5,4,5,2,2,5,5,10,10,1,2,0,3,4,4,1,5,4,5,1.75,1.75,4.5,5,0,2,8.6,2.2,9,8.6,5,3,4,32.6,16.8760184877832,1,4,0.25
"899",2582,5,5,5,3,2,2,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,10,10,1,2,0,3,1,4,1,5,5,5,2.75,3.25,4.25,5,0,2,2.9,2.9,3.3,2.5,6,6,5,27.3333333333333,9.52627944162882,6,4,1.5
"900",2585,4,2,5,1,2,4,4,5,3,5,2,2,4,3,5,4,4,2,1,4,5,5,4,4,1,1,4,4,10,10,1,2,16,3,2,4,1,4.75,3.25,4.5,1.5,1.5,4,4,0,2,10,2,10,10,4.5,2,2,52.25,19.3455421221531,1,3,0.333333333333333
"901",2586,4,3,5,3,1,3,5,5,3,5,4,2,3,4,5,4,5,4,1,4,5,5,4,5,4,1,3,5,10,8,3,9,20,3,3,5,2,4.75,3.5,5,3.75,1.25,3.25,4.75,NA,3,2.33333333333333,2,7.66666666666667,6,4.66666666666667,2,3,38,16.6433169770932,2,1,2
"902",2590,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,4,2,9,18,1,4,5,1,3,3,3,3,3,3,3,1,3,9.9,2.2,8.3,8,5.9,3,4,38,14.544949486181,5,5,1
"903",2591,3,3,4,2,1,5,4,4,2,4,2,1,4,4,4,3,4,2,1,3,4,4,4,4,2,1,4,5,8,10,1,1,0,1,4,6,3,3.75,3,4,2,1,4,4.25,0,1,9,1.66666666666667,5.83333333333333,5.5,6.16666666666667,3,4,202.666666666667,390.592711998914,3,3,1
"904",2594,4,2,1,3,1,2,3,4,2,4,2,3,3,3,4,4,4,2,1,2,2,4,4,3,2,1,3,3,9,7,1,1,5,3,4,4,1,4,3,3,2.25,1.5,2.5,2.75,0,1,10,1,8.5,8,7.5,2,2,49.5,2.12132034355964,1,1,1
"905",2596,4,4,4,4,1,4,4,4,4,3,2,4,5,4,4,2,NA,3,2,4,3,2,5,5,2,1,3,3,NA,NA,2,1,0,1,5,4,3,3.5,3.75,NA,2.75,2,4,3.5,1,1,0,2.3,0.833333333333334,1.16666666666667,4.3,6,5,34.75,16.4208056179609,3,7,0.428571428571429
"906",2598,2,3,5,3,1,2,5,5,3,5,2,2,4,4,5,3,5,2,1,4,4,5,4,5,4,2,4,5,10,9,1,1,30,1,3,5,1,4.25,3.25,5,2.75,1.5,3.5,4.5,0,1,9.6,1,9,8.8,5.2,3,4,35.6,18.3929334256393,3,2,1.5
"907",2600,4,3,4,3,2,3,4,4,NA,NA,NA,NA,4,4,4,3,4,3,1,3,4,5,4,4,3,1,2,4,10,10,1,1,25,3,3,5,1,4.25,NA,NA,NA,NA,3,4,0,1,8.8,1.8,8.2,7.6,5,3,4,28.6,9.28977932999487,3,2,1.5
"908",2601,4,3,5,3,1,4,5,5,5,5,3,1,4,4,5,5,4,3,1,4,4,5,4,5,3,1,4,5,8,10,1,1,0,1,5,4,1,4.75,4.25,4.75,3,1,4,4.5,0,1,8.2,3.3,8.8,9,6.7,4,5,38.4,17.0306912497539,4,6,0.666666666666667
"909",2603,3,3,5,3,2,3,2,4,3,4,2,1,2,2,4,3,5,2,1,2,2,5,3,3,2,1,2,2,9,9,2,1,10,3,4,4,1,4,3,4.25,2.25,1.25,2.25,2,1,1,8.75,2.5,9.5,8.75,4.25,3,4,27,16.1451747177498,2,2,1
"910",2605,5,3,5,3,1,2,4,4,3,4,1,1,4,4,4,4,4,1,1,4,3,4,4,3,1,1,4,4,10,10,1,1,8,1,5,4,1,4.25,3.5,4,1.5,1,3.5,3.75,0,1,9.3,2.8,9.6,9,6.9,3,5,136.8,303.651408325036,4,6,0.666666666666667
"911",2606,5,5,5,4,1,4,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,4,1,5,5,10,10,1,1,4,1,5,4,1,5,5,5,4.5,1,4.75,5,0,1,8.5,2.25,8.5,9,6.25,3,3,56,17.3205080756888,2,1,2
"912",2607,5,5,5,3,1,4,5,5,5,5,2,1,5,5,5,5,5,2,1,5,4,5,5,5,1,1,5,5,10,10,2,1,0,1,4,7,3,5,5,5,2,1,4.75,4.75,1,1,8.3,2.1,9.9,9.3,5.9,5,4,32.4,15.0937809120916,6,4,1.5
"913",2608,5,3,5,1,2,1,5,5,1,5,1,1,1,4,5,1,5,1,2,1,5,5,1,5,1,2,1,2,10,10,2,1,0,1,1,4,1,5,1.5,5,1,1.75,1,4,1,1,8.6,1.3,9.7,8.8,4.8,2,3,22.7,10.1876831953535,8,2,4
"914",2610,4,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,1,2,20,3,4,5,2,3.25,2.75,3.5,3,3,3,3,0,2,8,3.5,10,10,7.75,2,3,40,NA,0,4,0
"915",2614,3,2,5,3,1,4,5,5,5,4,5,1,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,1,3,3,10,10,1,1,30,3,2,5,1,NA,NA,NA,NA,1,NA,NA,0,1,9.8,2.1,10,10,4.9,5,4,29.8,11.5643129209363,3,7,0.428571428571429
"916",2616,2,4,5,3,1,4,4,3,5,4,3,1,4,4,5,5,5,3,1,4,4,5,4,2,4,1,4,4,10,10,1,2,0,1,5,7,3,3.75,4.5,4,3.25,1,4,4,0,2,10,1,10,10,9,2,2,NA,NA,0,2,0
"917",2617,1,3,5,1,1,3,3,5,5,5,3,5,3,5,4,4,4,4,1,3,4,4,4,4,4,1,3,4,10,10,1,1,10,1,5,5,2,3.5,4,4.5,3,2,3,4,0,1,10,1.1,10,10,7,1,3,26.3,14.1739197119216,2,8,0.25
"918",2618,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,4,1,2,0,1,2,5,1,3,3,3,3,3,3,3,0,2,9.25,1.5,9,9.25,4.5,2,4,56.75,29.364093720052,2,2,1
"919",2619,5,2,3,2,3,2,3,5,2,4,2,2,2,4,4,2,4,1,3,3,1,5,2,2,1,3,2,3,8,6,2,1,25,3,1,4,1,4.75,2,3.25,1.5,2.75,2.25,2.75,1,1,9.28571428571429,2.71428571428571,9.71428571428571,9.71428571428571,7.42857142857143,2,5,49.7142857142857,13.4872073426919,4,3,1.33333333333333
"920",2628,3,4,4,3,3,4,4,3,4,5,2,4,4,3,3,4,2,4,3,4,3,4,4,3,4,5,5,4,10,10,1,2,0,1,4,4,1,3.25,4,3.5,3.25,3.75,4.25,3.5,0,2,10,2,10,10,7.33333333333333,2,4,37,10.4403065089106,0,3,0
"921",2629,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,8,2,2,0,3,4,4,1,2.5,3,3,3,3,3,3,1,2,6.3,1,6.3,5.4,4.2,2,3,22.5,9.51314879522022,7,1,7
"922",2630,3,2,4,3,2,3,4,4,1,5,1,2,3,3,3,4,4,1,2,1,1,3,3,3,1,2,1,2,8,7,1,1,0,3,1,4,1,3.25,2.5,4,1.5,2,2,2.5,0,1,10,2.66666666666667,7.83333333333333,7.16666666666667,6.33333333333333,5,3,64.3333333333333,15.8703077054815,3,3,1
"923",2631,5,3,4,3,4,3,3,5,2,4,1,5,3,3,4,3,4,2,4,4,3,4,2,3,2,4,3,3,6,6,1,7,0,3,3,4,1,4.5,2.5,3.75,2,4.25,3.25,3,0,3,7,2.66666666666667,7.83333333333333,7.83333333333333,6,4,5,34,13.4759044223384,2,4,0.5
"924",2635,2,3,5,3,1,4,5,5,5,5,2,1,5,5,5,5,5,1,1,5,5,5,5,5,3,1,5,5,10,10,1,1,4,1,5,4,1,4.25,4.5,5,2.25,1,4.75,5,0,1,10,1,10,10,5,1,2,52,0,1,1,1
"925",2636,5,4,5,2,2,2,4,4,2,4,2,2,3,4,5,3,NA,2,1,4,5,5,5,5,2,1,3,5,10,10,1,1,15,3,1,4,1,4.75,3.5,NA,2,1.5,3,4.5,0,1,8,2.25,10,9.25,6.75,3,4,45.75,14.3381774760021,1,3,0.333333333333333
"926",2637,1,3,3,3,3,3,3,3,2,4,3,2,3,3,3,2,3,4,2,4,3,2,3,3,3,3,2,3,10,10,1,2,35,3,4,4,1,2.25,2.5,3.25,3.25,2.5,3,3,0,2,8.8,1.6,10,10,4.8,4,3,25.2,14.8222805262888,2,3,0.666666666666667
"927",2638,3,4,5,3,1,3,5,5,4,5,5,2,5,5,5,4,5,5,1,4,4,4,4,4,5,1,5,5,10,9,1,1,0,3,4,4,1,4.25,4,4.75,4.5,1.25,4.25,4.75,0,1,7.8,2.6,8,6.8,4.7,3,4,27,11.7473401244707,2,8,0.25
"928",2639,5,3,5,4,1,3,4,5,3,5,3,1,4,4,5,3,4,3,1,2,5,5,4,4,3,1,4,4,10,4,2,2,15,1,3,11,3,5,3.25,4.5,3.25,1,3.25,4.25,1,2,7.66666666666667,3.66666666666667,5.33333333333333,5.33333333333333,7.66666666666667,2,3,42.3333333333333,4.04145188432738,2,1,2
"929",2641,3,3,3,4,4,3,3,4,4,2,4,4,5,4,4,5,4,4,4,3,3,4,4,4,3,4,3,3,2,3,2,3,20,3,3,4,2,3.75,4,3.25,3.75,4,3.5,3.25,1,3,1.55555555555556,3.9,-0.2,-0.5,5.3,6,5,62.4285714285714,62.6414589625144,5,5,1
"930",2642,2,4,3,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,1,3,1,3,3,4,3,4,3,4,9,10,1,1,0,1,5,4,1,3.25,3.5,3.75,3.75,3,3.5,3,0,1,7.3,3.6,7.5,7.3,6.3,5,4,44.1,19.0347635189467,4,6,0.666666666666667
"931",2643,5,5,5,5,5,3,5,5,3,5,5,1,5,5,5,5,5,5,1,1,5,5,5,5,5,2,4,5,10,10,2,2,20,3,3,4,1,5,4.5,5,5,2.25,3.25,5,1,2,9.5,1.25,10,10,4.75,2,4,41.75,19.5170865312082,2,2,1
"932",2644,5,3,5,3,3,3,2,5,3,5,2,2,4,2,3,2,2,2,1,1,1,5,5,1,1,1,2,2,10,7,1,2,0,3,3,6,2,4.5,3.25,3.25,2,1.75,2.5,1.75,0,2,10,1.5,10,10,6.5,3,4,43.25,21.9298122806983,1,3,0.333333333333333
"933",2649,4,5,5,1,1,3,3,5,5,5,1,1,3,3,4,4,5,1,1,3,4,5,5,3,1,1,3,3,10,10,1,1,0,2,5,4,1,4.5,4.75,4.5,1,1,3,3.25,0,1,10,1.66666666666667,10,10,6.33333333333333,3,4,38.3333333333333,18.0369990112916,1,2,0.5
"934",2652,5,5,5,3,1,4,5,5,5,5,1,1,5,4,5,5,5,1,1,4,5,5,5,4,1,2,3,5,10,10,1,2,0,3,2,4,1,5,5,4.75,1.5,1.25,4,4.75,0,2,8.8,2.4,9.7,9.1,5.1,5,3,140,302.145292496471,4,6,0.666666666666667
"935",2653,3,4,5,3,1,3,4,5,5,5,3,2,4,4,5,5,3,2,1,2,3,5,4,5,3,3,4,5,10,10,1,2,NA,3,3,4,1,4.5,4.5,4.5,2.75,1.75,3.25,4,0,2,7.6,2.3,10,10,6,4,4,34.3,13.0388308951037,5,5,1
"936",2655,4,3,4,3,2,2,4,3,3,3,2,4,3,4,3,3,4,3,3,4,4,4,3,3,2,3,3,4,10,10,1,2,6,3,2,6,1,3.5,3,3.5,2.5,3,3,4,0,2,4.33333333333333,2.66666666666667,10,9.33333333333333,6,3,4,53,18.3847763108502,0,3,0
"937",2656,3,4,5,2,1,4,4,4,4,4,2,1,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,3,1,5,4,10,10,1,2,0,3,4,4,1,NA,NA,NA,2.25,NA,NA,NA,0,2,10,2.8,10,10,5.9,4,4,34.7,11.5667146973066,4,6,0.666666666666667
"938",2657,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,10,10,1,1,20,1,5,4,1,5,5,5,5,1,5,5,0,1,9.75,2.25,8.75,10,6.5,2,3,56,17.3205080756888,2,2,1
"939",2662,1,1,5,2,1,3,4,5,3,5,2,1,3,1,5,3,5,1,1,4,4,5,5,3,1,1,1,1,9,9,2,9,0,1,4,5,1,4,3,4.5,1.5,1,2.75,2.5,1,3,8,3.75,9,8.5,7.25,3,3,47,4.76095228569523,3,1,3
"940",2663,3,3,5,3,4,4,5,4,4,5,1,4,3,4,5,4,4,1,3,4,5,4,2,4,2,2,3,3,7,6,2,1,0,3,4,4,1,4,3.25,4.5,1.75,3.25,3.5,4.25,1,1,10,1.5,5.25,5.75,6.75,3,4,36,15.0332963783729,2,2,1
"941",2664,4,3,5,3,2,4,5,5,4,5,2,2,5,5,5,5,5,5,3,4,3,4,3,3,3,3,3,3,10,10,1,1,40,3,2,6,2,4.5,3.75,4.5,3.25,2.5,4,4,0,1,8,2,4.4,3.2,5.6,5,3,30.6,29.6614227575145,3,2,1.5
"942",2666,4,4,5,5,1,5,5,5,5,5,5,1,5,4,5,5,5,4,1,5,5,5,5,5,4,1,5,5,10,10,1,2,NA,3,4,6,2,4.75,4.75,5,4.5,1,5,4.75,0,2,10,1,10,10,7,2,3,38.6666666666667,15.3079500042734,1,2,0.5
"943",2668,5,5,5,5,1,NA,4,5,3,5,5,1,4,5,5,5,5,5,1,4,4,5,5,5,5,1,4,5,10,10,1,2,0,3,4,4,1,5,4.5,5,5,1,NA,4.5,0,2,10,1,10,10,5.375,5,4,24.25,19.3593831070547,0,8,0
"944",2669,5,2,5,3,1,2,4,4,3,4,1,1,3,4,4,2,4,1,1,2,4,4,3,3,2,1,3,3,10,9,2,2,0,3,4,5,1,4.25,2.5,4,1.75,1,2.5,3.75,1,2,10,2.5,10,10,8,1,2,40,0,1,1,1
"945",2670,2,2,3,2,2,2,3,4,3,4,1,2,2,2,3,3,3,2,1,2,2,2,4,1,1,2,2,2,10,9,1,1,0,3,3,4,1,2.75,3,2.75,1.5,1.75,2,2.25,0,1,9.5,1,9.5,9.5,6,2,2,50,0,1,1,1
"946",2672,5,3,4,4,2,2,5,5,3,4,3,2,3,4,4,3,4,3,2,2,4,4,4,4,2,1,2,5,7,7,1,1,20,1,3,6,2,4.5,3.25,4,3,1.75,2.25,4.5,0,1,8.8,1.4,8,6.2,6.6,4,4,38.4,16.0872620417522,2,3,0.666666666666667
"947",2675,2,3,5,1,1,2,4,4,2,4,1,1,3,3,3,4,2,3,1,4,4,4,5,4,3,4,4,3,8,1,2,1,28,3,4,5,2,3.25,3.5,3.75,2,1.75,3.25,3.5,1,1,7,2.7,6,5.4,6.4,6,4,40.7,15.2537791310146,6,4,1.5
