"","egoID","alter.initial","egoalt_relation","egoalt_relate_othr","egoalter_tie","egoalter_commfreq","alter.gender","alt.gender_othr","alter.age","alter.acad.val","alter.career.val","alter.edu","alter.edu.othr","e0102","e0103","e0203","e0104","e0204","e0304","e0105","e0205","e0305","e0405","e0106","e0206","e0306","e0406","e0506","e0107","e0207","e0307","e0407","e0507","e0607","e0108","e0208","e0308","e0408","e0508","e0608","e0708","e0109","e0209","e0309","e0409","e0509","e0609","e0709","e0809","e0110","e0210","e0310","e0410","e0510","e0610","e0710","e0810","e0910","alterID","alter.genderbi"
"4319",1776,"tk","6","",10,4,"2","",47,9,9,7,"","10","10","10","10","10","10","10","10","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177605",1
"4326",1812,"hl","6","peer",10,2,"1","",52,10,10,7,"","8","0","0","8","8","0","0","0","10","0","0","0","10","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181205",0
"4328",1815,"rl","1","",-2,3,"1","",45,-4,-5,3,"","","","","","","","","","","","-3","-2","7","5","6","6","2","-1","0","0","5","-1","0","-1","-1","2","-2","0","-1","0","-1","-2","-1","-2","-2","-2","0","-2","-2","-2","-4","-1","-2","-2","1","181505",0
"4330",1817,"ns","8","academic",6,6,"1","",45,8,8,10,"I do not know, probably a Master's degree","10","10","8","8","8","7","7","7","0","0","10","9","10","10","0","10","7","10","10","0","10","10","10","8","9","0","10","10","10","10","9","8","0","10","10","8","8","0","0","0","8","0","0","0","8","181705",0
"4331",1818,"thomas lambert","4","",10,1,"2","",999,10,10,9,"","-10","10","10","10","0","10","7","0","10","9","7","0","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181805",1
"4332",1819,"heather knight","5","",10,1,"2","",28,10,10,4,"","","10","10","4","10","10","10","10","10","10","10","-3","7","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181905",1
"4333",1821,"ac","6","",10,2,"1","",18,10,10,5,"","7","10","0","0","10","0","6","0","3","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","10","0","0","0","8","0","0","0","182105",0
"4334",1822,"so","6","",10,2,"1","",19,10,10,5,"","8","10","10","10","10","10","10","0","10","","4","0","0","0","1","10","0","0","0","0","0","10","0","0","0","4","8","8","5","0","0","0","4","6","6","","5","0","0","0","-4","-6","4","5","5","182205",0
"4335",1823,"cs","8","academic",6,4,"2","",45,10,6,8,"","5","5","10","0","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182305",1
"4337",1829,"mb","6","",8,1,"1","",19,5,5,5,"","0","0","0","9","0","8","10","0","0","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182905",0
"4342",1834,"jg","8","academic",8,6,"2","",NA,8,8,7,"","5","1","0","0","1","7","0","0","8","8","9","9","0","0","0","6","4","3","7","3","7","6","4","1","0","1","6","8","0","0","1","1","1","8","10","8","0","0","7","7","7","1","1","0","3","183405",1
"4345",1839,"mm","6","",9,4,"2","",30,8,8,7,"","8","7","8","0","0","0","9","9","7","0","10","10","0","0","8","10","10","0","0","0","9","8","7","7","0","7","10","7","7","10","0","0","0","0","9","8","0","0","0","0","0","0","0","0","0","183905",1
"4347",1842,"om","8","academic",10,6,"1","",27,10,10,7,"","2","5","3","3","3","3","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","10","3","3","3","3","3","3","10","3","3","3","3","3","3","3","10","3","3","3","3","3","3","3","3","184205",0
"4348",1843,"jv","6","",10,2,"1","",21,6,6,7,"","10","6","6","5","7","6","4","6","6","10","8","8","8","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184305",0
"4349",1845,"mf","3","",10,3,"2","",24,10,10,9,"","6","2","10","10","-2","","10","8","9","10","10","4","6","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184505",1
"4350",1846,"kb","4","",10,2,"1","",32,10,10,7,"","","10","10","10","10","10","10","10","7","10","10","10","8","10","7","10","8","0","0","0","0","10","10","8","6","3","0","7","6","5","7","3","0","0","10","0","7","7","5","0","0","0","10","0","10","184605",0
"4351",1847,"a.g","3","",6,4,"1","",25,5,5,6,"","8","10","8","10","5","8","7","5","7","4","10","8","9","8","7","8","5","6","5","8","5","7","9","9","5","6","7","10","10","7","8","7","9","7","10","10","1","8","2","0","0","0","0","0","0","184705",0
"4352",1848,"rc","6","",10,1,"1","",30,10,10,7,"","3","10","0","4","0","2","7","0","7","10","4","0","4","0","0","","","","","","","10","0","10","0","3","0","0","10","0","10","0","2","0","0","10","","","","","","","","","","184805",0
"4354",1851,"girlfriend/mr","5","",10,1,"1","",18,10,10,5,"","","10","10","10","10","10","10","10","10","10","10","10","10","0","10","10","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","185105",0
"4355",1852,"hf","4","",3,1,"2","",34,1,6,7,"","","","","2","-1","0","2","1","3","-1","4","-4","8","6","1","-4","-6","","","-3","","4","","6","-7","-6","3","-4","-2","5","6","7","6","7","9","7","7","6","6","6","6","-3","","","","185205",1
"4356",1855,"td","4","",10,2,"1","",NA,10,10,7,"","","6","0","10","10","0","10","10","0","5","10","10","0","5","10","10","10","0","5","10","10","10","10","0","5","8","8","10","8","8","0","5","8","8","10","6","8","8","0","5","8","8","9","10","6","185505",0
"4357",1859,"mj","4","",10,2,"1","",63,10,10,4,"","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","185905",0
"4358",1860,"jc","6","",5,2,"2","",20,6,7,5,"","-6","7","6","0","0","0","0","0","0","8","3","2","2","4","4","2","0","1","1","1","8","2","3","2","5","5","7","7","5","1","3","1","0","4","7","4","0","0","0","-2","2","6","7","5","8","186005",1
"4359",1862,"ll","6","",9,1,"1","",19,4,4,5,"","2","8","10","9","9","10","9","1","3","3","9","0","0","0","10","10","0","1","1","5","7","8","0","0","0","5","8","10","10","0","0","0","-2","-2","10","10","10","0","4","4","1","3","1","0","-1","186205",0
"4362",1868,"ah","4","",10,6,"1","",999,0,10,2,"","","8","8","10","10","","10","10","","10","10","2","10","10","10","","","10","","","","10","10","10","10","10","10","10","10","","","","","","","","10","10","10","10","10","10","","10","","186805",0
"4365",1874,"ar","6","",10,1,"1","",18,8,8,5,"","","10","10","6","6","7","8","3","10","7","6","3","1","1","10","6","3","7","3","7","1","4","0","0","0","4","0","0","10","4","9","8","7","0","5","0","10","10","8","6","3","0","0","0","6","187405",0
"4367",1877,"ab","6","",10,2,"1","",33,10,10,9,"","10","2","10","10","5","-2","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187705",0
"4368",1878,"pj","1","",10,1,"2","",3,8,0,1,"","6","10","6","8","-6","-6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","187805",1
"4370",1884,"at","8","academic",10,4,"1","",30,8,8,7,"","","0","2","0","2","6","9","3","0","0","10","6","0","0","0","8","8","0","0","0","6","8","8","0","0","2","5","9","5","5","0","0","0","3","4","4","2","2","0","0","0","0","0","0","0","188405",0
"4377",1897,"a.w","4","relatives",9,3,"1","",26,10,10,8,"","10","9","10","6","2","6","6","0","6","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189705",0
"4380",1908,"at","4","relatives",10,2,"1","",44,10,10,8,"","10","-6","-8","10","10","8","10","10","10","10","10","10","10","9","0","8","0","10","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","190805",0
"4382",1912,"am","1","",8,1,"2","",35,8,7,5,"","6","8","10","10","7","9","10","8","8","9","8","10","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191205",1
"4383",1916,"cn","3","",10,2,"2","",14,10,10,3,"","10","10","10","8","10","9","9","10","10","9","10","10","10","7","4","8","0","0","0","0","0","9","5","7","10","4","0","3","10","8","7","4","7","0","1","5","10","0","1","5","3","0","10","10","0","191605",1
"4384",1918,"ml","7","",10,1,"1","",18,10,10,5,"","1","0","10","10","1","1","8","10","10","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191805",0
"4385",1919,"ta","6","",10,2,"1","",22,10,7,5,"","10","10","10","10","10","10","6","7","0","10","8","9","0","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191905",0
"4386",1920,"p.o","3","",10,2,"2","",21,8,9,5,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192005",1
"4387",1921,"bt","1","",7,2,"2","",48,8,10,5,"","10","8","10","2","-10","4","2","2","2","-10","0","6","-10","1","-10","-10","2","0","-10","10","0","0","0","0","-10","10","0","10","0","7","0","-10","9","2","6","3","0","0","0","-10","0","0","0","0","0","192105",1
"4388",1924,"jh","1","parentfig",10,3,"2","",79,10,10,4,"","7","8","8","8","8","10","8","8","10","8","10","10","10","10","10","10","10","10","10","10","10","10","8","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","192405",1
"4391",1930,"grandma ","4","",10,3,"1","",80,10,10,7,"","4","10","4","10","0","10","10","3","8","7","10","3","9","5","10","10","2","10","5","8","10","","","","","","","","","","","","","","","","","","","","","","","","","193005",0
"4394",1939,"em","6","",10,1,"1","",21,10,10,7,"","0","6","0","7","0","0","6","0","0","10","7","0","2","10","10","0","0","0","0","0","0","8","0","8","2","6","2","0","3","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","193905",0
"4397",1943,"jl","4","",10,2,"1","",65,9,10,4,"","9","5","0","5","3","9","8","8","2","5","10","9","10","8","9","10","7","1","1","9","9","7","6","8","7","5","9","8","8","9","8","8","7","10","6","6","6","1","8","5","1","10","1","2","8","194305",0
"4398",1952,"md","6","",10,6,"2","",40,10,10,7,"","10","0","0","6","6","6","6","6","6","9","8","6","0","0","0","10","8","0","0","0","10","7","8","0","0","0","6","8","4","6","0","0","0","6","5","5","8","7","0","0","0","8","6","8","0","195205",1
"4399",1954,"dd","1","",10,2,"2","",50,10,10,4,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195405",1
"4400",1956,"jv","4","",10,1,"1","",35,10,10,6,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195605",0
"4402",1961,"tw","7","",4,5,"2","",40,0,10,9,"","10","10","10","10","6","10","0","5","0","0","0","0","0","0","0","3","6","0","0","4","0","1","3","1","0","2","0","8","9","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","196105",1
"4403",1963,"pj","6","",10,2,"1","",21,10,10,7,"","10","8","10","9","9","10","6","9","10","5","6","7","5","6","10","10","10","8","9","10","10","7","9","7","10","7","7","8","1","5","1","2","1","1","4","10","10","10","10","10","10","10","10","9","6","196305",0
"4405",1967,"gg","1","parentfig",10,2,"1","",67,10,10,4,"","10","9","9","10","10","9","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196705",0
"4406",1969,"np","6","",7,1,"2","",25,7,10,8,"","8","8","8","0","0","0","0","0","0","8","0","0","0","8","9","8","7","8","0","0","0","8","8","8","1","0","7","5","0","0","9","7","7","9","0","8","0","0","0","1","0","0","0","10","8","196905",1
"4408",1971,"e","3","",10,1,"2","",24,6,6,7,"","10","8","8","4","4","-4","6","6","10","8","10","10","8","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197105",1
"4409",1975,"md","6","",10,2,"2","",18,10,9,4,"","10","10","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4","4","10","3","2","0","0","0","6","10","5","2","0","0","0","0","10","10","10","10","0","0","0","-2","-1","197505",1
"4412",1979,"wc","4","",10,3,"2","",65,10,10,7,"","","10","10","10","10","10","10","10","10","10","8","-5","-5","10","10","10","10","10","10","10","10","10","10","10","10","2","10","10","10","4","4","0","0","0","0","10","10","10","10","10","10","10","10","10","10","197905",1
"4414",1983,"sg","7","",10,6,"1","",50,10,10,8,"","10","10","10","","","","","","","8","","","","7","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198305",0
"4416",1985,"gg","6","",10,3,"2","",21,8,10,10,"In college","10","10","10","10","10","10","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198505",1
"4417",1986,"rd","6","",10,1,"2","",21,9,7,4,"","","10","10","10","10","10","10","10","10","0","10","10","10","0","10","10","5","5","0","0","10","10","10","10","0","0","10","10","","","","","","","","","","","","","","","","","","198605",1
"4419",1989,"cr","4","",8,2,"1","",40,2,4,3,"","","6","7","10","10","9","2","1","9","10","4","6","8","10","10","8","8","10","10","10","10","9","10","10","10","10","10","10","10","10","8","0","0","0","0","0","9","7","10","8","0","0","0","0","0","198905",0
"4421",1991,"aa","6","",10,1,"1","",NA,10,10,7,"","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","10","10","10","10","10","","10","","","","","","","","","","","10","10","","","10","","10","","","","199105",0
"4423",1996,"jp","3","",8,3,"2","",27,10,10,7,"","8","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199605",1
"4427",2001,"jn","6","",10,1,"2","",22,10,8,7,"","8","0","10","4","6","2","1","1","2","10","0","5","7","6","6","0","1","1","10","10","4","0","0","0","5","3","3","6","10","4","1","2","0","1","0","0","-5","1","0","1","1","1","0","0","10","200105",1
"4430",2005,"j.h","3","",10,1,"2","",25,10,10,8,"","","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200505",1
"4434",2011,"ma","6","",10,3,"1","",20,10,10,5,"","10","10","10","10","10","10","8","8","8","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201105",0
"4439",2017,"smm","6","",7,3,"2","",47,10,10,8,"","6","10","4","9","4","8","8","8","6","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201705",1
"4440",2019,"bb","6","",7,1,"2","",18,10,10,4,"","4","4","10","8","10","9","8","0","0","0","0","5","3","4","-5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201905",1
"4442",2022,"nk","8","academic",9,2,"1","",58,10,10,7,"","7","9","10","0","0","0","0","0","0","7","0","0","0","10","10","4","8","9","0","0","0","3","7","7","0","0","0","6","2","10","10","0","0","0","0","0","5","0","0","0","0","0","0","0","0","202205",0
"4443",2023,"hs","4","",6,3,"1","",68,1,10,4,"","3","6","10","9","10","7","7","3","0","5","10","4","0","3","8","2","7","10","2","0","0","6","6","7","-3","0","0","4","8","3","6","5","4","6","0","0","2","9","9","7","0","0","6","7","2","202305",0
"4446",2028,"mw","4","relatives",10,2,"1","",45,10,10,5,"","9","10","6","10","7","10","10","6","10","10","4","4","6","6","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202805",0
"4447",2030,"raven douglas","8","academic",10,2,"1","",25,10,10,8,"","10","5","0","0","0","5","0","0","0","7","0","0","0","3","3","0","0","10","4","4","4","0","0","0","3","3","","10","","","","","","","","","","","","","","","","","","203005",0
"4449",2033,"tm","3","",10,2,"2","",20,7,6,5,"","-10","0","0","0","0","0","8","10","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203305",1
"4451",2035,"eg","6","",10,1,"1","",18,8,8,4,"","","8","8","4","4","7","4","4","8","8","4","4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203505",0
"4453",2037,"kw","4","",10,1,"1","",50,10,10,4,"","","10","10","0","0","0","0","0","0","4","0","0","0","2","8","0","0","0","0","10","10","0","0","0","0","2","-2","-3","2","2","1","2","10","10","10","-1","0","0","0","1","4","6","1","6","-1","203705",0
