"","egoID","from.alter","to.alter","weight_origin","weight"
"23124",1665,"166503","166507",10,10
"23144",1668,"166803","166807",8,8
"23224",1680,"168003","168007",10,10
"23284",1692,"169203","169207",2,2
"23304",1695,"169503","169507",7,7
"23334",1700,"170003","170007",6,6
"23344",1701,"170103","170107",10,10
"23384",1705,"170503","170507",2,2
"23424",1713,"171303","171307",10,10
"23474",1721,"172103","172107",10,10
"23484",1723,"172303","172307",10,10
"23564",1740,"174003","174007",3,3
"23574",1741,"174103","174107",2,2
"23594",1743,"174303","174307",10,10
"23614",1745,"174503","174507",7,7
"23634",1748,"174803","174807",10,10
"23644",1749,"174903","174907",10,10
"23734",1760,"176003","176007",10,10
"23824",1775,"177503","177507",6,6
"23944",1817,"181703","181707",10,10
"24064",1834,"183403","183407",3,3
"24114",1842,"184203","184207",3,3
"24154",1847,"184703","184707",6,6
"24214",1859,"185903","185907",10,10
"24224",1860,"186003","186007",1,1
"24234",1862,"186203","186207",1,1
"24264",1868,"186803","186807",10,10
"24294",1874,"187403","187407",7,7
"24324",1878,"187803","187807",10,10
"24444",1908,"190803","190807",10,10
"24524",1924,"192403","192407",10,10
"24554",1930,"193003","193007",10,10
"24614",1943,"194303","194307",1,1
"24674",1963,"196303","196307",8,8
"24704",1969,"196903","196907",8,8
"24764",1979,"197903","197907",10,10
"24814",1986,"198603","198607",5,5
"24834",1989,"198903","198907",10,10
"24914",2001,"200103","200107",1,1
"25064",2022,"202203","202207",9,9
"25074",2023,"202303","202307",10,10
"25114",2030,"203003","203007",10,10
"25194",2039,"203903","203907",8,8
"25234",2045,"204503","204507",8,8
"25264",2049,"204903","204907",2,2
"25374",2082,"208203","208207",3,3
"25434",2089,"208903","208907",9,9
"25454",2092,"209203","209207",7,7
"25474",2094,"209403","209407",7,7
"25514",2098,"209803","209807",2,2
"25584",2106,"210603","210607",10,10
"25614",2111,"211103","211107",10,10
"25654",2119,"211903","211907",8,8
"25684",2122,"212203","212207",8,8
"25694",2123,"212303","212307",7,7
"25714",2125,"212503","212507",8,8
"25734",2128,"212803","212807",10,10
"25744",2130,"213003","213007",4,4
"25774",2134,"213403","213407",6,6
"25804",2140,"214003","214007",1,1
"25814",2141,"214103","214107",8,8
"25844",2145,"214503","214507",10,10
"25914",2153,"215303","215307",4,4
"25924",2155,"215503","215507",10,10
"25944",2158,"215803","215807",10,10
"25964",2160,"216003","216007",1,1
"26014",2167,"216703","216707",9,9
"26184",2191,"219103","219107",10,10
"26224",2196,"219603","219607",2,2
"26244",2201,"220103","220107",6,6
"26264",2205,"220503","220507",4,4
"26314",2218,"221803","221807",4,4
"26324",2219,"221903","221907",1,1
"26364",2224,"222403","222407",10,10
"26384",2229,"222903","222907",10,10
"26404",2232,"223203","223207",4,4
"26464",2240,"224003","224007",4,4
"26474",2241,"224103","224107",5,5
"26494",2244,"224403","224407",10,10
"26504",2245,"224503","224507",4,4
"26534",2249,"224903","224907",3,3
"26544",2250,"225003","225007",10,10
"26574",2254,"225403","225407",7,7
"26684",2278,"227803","227807",10,10
"26694",2279,"227903","227907",2,2
"26724",2287,"228703","228707",10,10
"26774",2306,"230603","230607",10,10
"26804",2309,"230903","230907",10,10
"26854",2318,"231803","231807",1,1
"26874",2328,"232803","232807",10,10
"26884",2330,"233003","233007",4,4
"26924",2334,"233403","233407",3,3
"26984",2343,"234303","234307",3,3
"27004",2347,"234703","234707",4,4
"27034",2351,"235103","235107",10,10
"27104",2361,"236103","236107",8,8
"27174",2373,"237303","237307",10,10
"27204",2383,"238303","238307",1,1
"27244",2389,"238903","238907",10,10
"27254",2393,"239303","239307",7,7
"27294",2399,"239903","239907",10,10
"27434",2419,"241903","241907",2,2
"27554",2438,"243803","243807",9,9
"27644",2463,"246303","246307",1,1
"27664",2466,"246603","246607",10,10
"27684",2468,"246803","246807",1,1
"27724",2475,"247503","247507",10,10
"27744",2477,"247703","247707",2,2
"27754",2481,"248103","248107",10,10
"27774",2483,"248303","248307",8,8
"27794",2485,"248503","248507",4,4
"27844",2491,"249103","249107",10,10
"27884",2501,"250103","250107",6,6
"27914",2505,"250503","250507",10,10
"27954",2514,"251403","251407",5,5
"27974",2517,"251703","251707",3,3
"28004",2522,"252203","252207",10,10
"28034",2528,"252803","252807",9,9
"28044",2529,"252903","252907",10,10
"28094",2535,"253503","253507",1,1
"28104",2536,"253603","253607",8,8
"28164",2546,"254603","254607",6,6
"28194",2552,"255203","255207",9,9
"28244",2559,"255903","255907",5,5
"28254",2560,"256003","256007",10,10
"28354",2582,"258203","258207",5,5
"28384",2590,"259003","259007",8,8
"28464",2605,"260503","260507",10,10
"28484",2607,"260703","260707",8,8
"28494",2608,"260803","260807",8,8
"28514",2614,"261403","261407",10,10
"28634",2638,"263803","263807",3,3
"28654",2641,"264103","264107",3,3
"28704",2652,"265203","265207",8,8
"28734",2656,"265603","265607",10,10
"28854",2677,"267703","267707",10,10
"28874",2681,"268103","268107",10,10
"28954",2694,"269403","269407",1,1
"19415",1007,"100703","100708",3,3
"19545",1029,"102903","102908",8,8
"19635",1043,"104303","104308",8,8
"19655",1046,"104603","104608",10,10
"19735",1060,"106003","106008",10,10
"19785",1065,"106503","106508",5,5
"19825",1071,"107103","107108",10,10
"19835",1073,"107303","107308",10,10
"19925",1087,"108703","108708",10,10
"19975",1094,"109403","109408",10,10
"20015",1100,"110003","110008",7,7
"20085",1118,"111803","111808",5,5
"20235",1150,"115003","115008",3,3
"20275",1158,"115803","115808",5,5
"20345",1172,"117203","117208",2,2
"20355",1175,"117503","117508",1,1
"20405",1190,"119003","119008",10,10
"20425",1192,"119203","119208",10,10
"20515",1202,"120203","120208",10,10
"20565",1208,"120803","120808",8,8
"20585",1210,"121003","121008",8,8
"20605",1213,"121303","121308",7,7
"20645",1217,"121703","121708",4,4
"20745",1229,"122903","122908",10,10
"20765",1231,"123103","123108",10,10
"20775",1232,"123203","123208",7,7
"20815",1239,"123903","123908",8,8
"20825",1242,"124203","124208",10,10
"20905",1261,"126103","126108",9,9
"20955",1269,"126903","126908",7,7
"20975",1274,"127403","127408",3,3
"20995",1276,"127603","127608",7,7
"21085",1287,"128703","128708",5,5
"21185",1300,"130003","130008",5,5
"21225",1314,"131403","131408",10,10
"21255",1322,"132203","132208",7,7
"21265",1323,"132303","132308",7,7
"21295",1326,"132603","132608",10,10
"21365",1338,"133803","133808",9,9
"21435",1353,"135303","135308",10,10
"21475",1358,"135803","135808",8,8
"21515",1364,"136403","136408",10,10
"21605",1382,"138203","138208",10,10
"21755",1416,"141603","141608",1,1
"21775",1419,"141903","141908",8,8
"21835",1426,"142603","142608",4,4
"21875",1432,"143203","143208",10,10
"21945",1441,"144103","144108",9,9
"22055",1462,"146203","146208",10,10
"22115",1470,"147003","147008",2,2
"22275",1495,"149503","149508",10,10
"22285",1496,"149603","149608",5,5
"22295",1498,"149803","149808",3,3
"22355",1506,"150603","150608",8,8
"22375",1509,"150903","150908",7,7
"22385",1513,"151303","151308",5,5
"22525",1543,"154303","154308",8,8
"22535",1544,"154403","154408",6,6
"22555",1547,"154703","154708",4,4
"22605",1556,"155603","155608",10,10
"22655",1570,"157003","157008",10,10
"22665",1571,"157103","157108",7,7
"22675",1573,"157303","157308",10,10
"22715",1582,"158203","158208",8,8
"22895",1625,"162503","162508",5,5
"22965",1641,"164103","164108",10,10
"22975",1642,"164203","164208",10,10
"23075",1659,"165903","165908",10,10
"23115",1664,"166403","166408",10,10
"23125",1665,"166503","166508",10,10
"23145",1668,"166803","166808",3,3
"23165",1671,"167103","167108",10,10
"23225",1680,"168003","168008",10,10
"23285",1692,"169203","169208",6,6
"23335",1700,"170003","170008",6,6
"23345",1701,"170103","170108",10,10
"23385",1705,"170503","170508",8,8
"23395",1708,"170803","170808",10,10
"23475",1721,"172103","172108",10,10
"23485",1723,"172303","172308",10,10
"23565",1740,"174003","174008",4,4
"23585",1742,"174203","174208",7,7
"23635",1748,"174803","174808",10,10
"23645",1749,"174903","174908",1,1
"23735",1760,"176003","176008",10,10
"23795",1771,"177103","177108",1,1
"23825",1775,"177503","177508",5,5
"23945",1817,"181703","181708",8,8
"24065",1834,"183403","183408",1,1
"24095",1839,"183903","183908",7,7
"24115",1842,"184203","184208",3,3
"24145",1846,"184603","184608",8,8
"24155",1847,"184703","184708",9,9
"24165",1848,"184803","184808",10,10
"24195",1852,"185203","185208",6,6
"24225",1860,"186003","186008",2,2
"24265",1868,"186803","186808",10,10
"24475",1916,"191603","191608",7,7
"24525",1924,"192403","192408",10,10
"24585",1939,"193903","193908",8,8
"24615",1943,"194303","194308",8,8
"24665",1961,"196103","196108",1,1
"24675",1963,"196303","196308",7,7
"24705",1969,"196903","196908",8,8
"24735",1975,"197503","197508",3,3
"24765",1979,"197903","197908",10,10
"24815",1986,"198603","198608",10,10
"24835",1989,"198903","198908",10,10
"25065",2022,"202203","202208",7,7
"25075",2023,"202303","202308",7,7
"25195",2039,"203903","203908",4,4
"25235",2045,"204503","204508",10,10
"25275",2051,"205103","205108",3,3
"25435",2089,"208903","208908",10,10
"25445",2090,"209003","209008",4,4
"25455",2092,"209203","209208",6,6
"25475",2094,"209403","209408",9,9
"25505",2097,"209703","209708",8,8
"25665",2120,"212003","212008",9,9
"25695",2123,"212303","212308",3,3
"25715",2125,"212503","212508",9,9
"25735",2128,"212803","212808",10,10
"25745",2130,"213003","213008",3,3
"25775",2134,"213403","213408",10,10
"25785",2135,"213503","213508",4,4
"25815",2141,"214103","214108",10,10
"25845",2145,"214503","214508",10,10
"25915",2153,"215303","215308",6,6
"25925",2155,"215503","215508",10,10
"25945",2158,"215803","215808",10,10
"25955",2159,"215903","215908",7,7
"26015",2167,"216703","216708",9,9
"26095",2176,"217603","217608",5,5
"26185",2191,"219103","219108",8,8
"26225",2196,"219603","219608",4,4
"26245",2201,"220103","220108",9,9
"26265",2205,"220503","220508",4,4
"26315",2218,"221803","221808",9,9
"26385",2229,"222903","222908",10,10
"26405",2232,"223203","223208",1,1
"26465",2240,"224003","224008",10,10
"26475",2241,"224103","224108",3,3
"26495",2244,"224403","224408",10,10
"26505",2245,"224503","224508",5,5
"26575",2254,"225403","225408",5,5
"26685",2278,"227803","227808",5,5
"26695",2279,"227903","227908",10,10
"26725",2287,"228703","228708",5,5
"26775",2306,"230603","230608",8,8
"26805",2309,"230903","230908",10,10
"26825",2311,"231103","231108",1,1
"26855",2318,"231803","231808",8,8
"26875",2328,"232803","232808",5,5
"26885",2330,"233003","233008",1,1
"26925",2334,"233403","233408",3,3
"26985",2343,"234303","234308",7,7
"27005",2347,"234703","234708",8,8
"27085",2359,"235903","235908",10,10
"27175",2373,"237303","237308",10,10
"27255",2393,"239303","239308",6,6
"27515",2429,"242903","242908",10,10
"27615",2455,"245503","245508",9,9
"27665",2466,"246603","246608",10,10
"27675",2467,"246703","246708",4,4
"27725",2475,"247503","247508",10,10
"27745",2477,"247703","247708",1,1
"27755",2481,"248103","248108",10,10
"27775",2483,"248303","248308",10,10
"27795",2485,"248503","248508",2,2
"27845",2491,"249103","249108",10,10
"27865",2496,"249603","249608",5,5
"27915",2505,"250503","250508",9,9
"27955",2514,"251403","251408",9,9
"27975",2517,"251703","251708",4,4
"28005",2522,"252203","252208",10,10
"28035",2528,"252803","252808",10,10
"28045",2529,"252903","252908",8,8
"28105",2536,"253603","253608",10,10
"28165",2546,"254603","254608",5,5
"28195",2552,"255203","255208",9,9
"28215",2554,"255403","255408",10,10
"28255",2560,"256003","256008",10,10
"28385",2590,"259003","259008",6,6
"28465",2605,"260503","260508",9,9
"28515",2614,"261403","261408",10,10
"28535",2617,"261703","261708",2,2
"28635",2638,"263803","263808",2,2
"28705",2652,"265203","265208",7,7
"28735",2656,"265603","265608",10,10
"28855",2677,"267703","267708",10,10
"28875",2681,"268103","268108",9,9
"19416",1007,"100703","100709",10,10
"19486",1019,"101903","101909",1,1
"19546",1029,"102903","102909",8,8
"19636",1043,"104303","104309",10,10
"19716",1056,"105603","105609",5,5
"19736",1060,"106003","106009",10,10
"19786",1065,"106503","106509",5,5
"19826",1071,"107103","107109",10,10
"19836",1073,"107303","107309",10,10
"19926",1087,"108703","108709",4,4
"19976",1094,"109403","109409",10,10
"20016",1100,"110003","110009",6,6
"20086",1118,"111803","111809",5,5
"20236",1150,"115003","115009",4,4
"20276",1158,"115803","115809",10,10
"20406",1190,"119003","119009",10,10
"20426",1192,"119203","119209",10,10
"20516",1202,"120203","120209",5,5
"20566",1208,"120803","120809",7,7
"20576",1209,"120903","120909",6,6
"20646",1217,"121703","121709",10,10
"20746",1229,"122903","122909",10,10
"20766",1231,"123103","123109",9,9
"20776",1232,"123203","123209",4,4
"20816",1239,"123903","123909",5,5
"20826",1242,"124203","124209",10,10
"20906",1261,"126103","126109",10,10
"20936",1266,"126603","126609",8,8
"20976",1274,"127403","127409",8,8
"21086",1287,"128703","128709",10,10
"21176",1299,"129903","129909",6,6
"21186",1300,"130003","130009",7,7
"21226",1314,"131403","131409",10,10
"21256",1322,"132203","132209",10,10
"21266",1323,"132303","132309",5,5
"21296",1326,"132603","132609",10,10
"21366",1338,"133803","133809",10,10
"21386",1343,"134303","134309",10,10
"21606",1382,"138203","138209",10,10
"21776",1419,"141903","141909",10,10
"21836",1426,"142603","142609",3,3
"21946",1441,"144103","144109",9,9
"21976",1451,"145103","145109",10,10
"22056",1462,"146203","146209",10,10
"22286",1496,"149603","149609",10,10
"22296",1498,"149803","149809",5,5
"22316",1500,"150003","150009",6,6
"22356",1506,"150603","150609",10,10
"22376",1509,"150903","150909",2,2
"22386",1513,"151303","151309",10,10
"22526",1543,"154303","154309",6,6
"22536",1544,"154403","154409",8,8
"22556",1547,"154703","154709",8,8
"22606",1556,"155603","155609",10,10
"22656",1570,"157003","157009",10,10
"22666",1571,"157103","157109",6,6
"22676",1573,"157303","157309",6,6
"22696",1578,"157803","157809",10,10
"22716",1582,"158203","158209",3,3
"22756",1603,"160303","160309",10,10
"22896",1625,"162503","162509",2,2
"22926",1632,"163203","163209",2,2
"22956",1638,"163803","163809",5,5
"22966",1641,"164103","164109",10,10
"22976",1642,"164203","164209",10,10
"23076",1659,"165903","165909",10,10
"23096",1661,"166103","166109",6,6
"23116",1664,"166403","166409",10,10
"23126",1665,"166503","166509",10,10
"23146",1668,"166803","166809",6,6
"23166",1671,"167103","167109",10,10
"23226",1680,"168003","168009",10,10
"23286",1692,"169203","169209",1,1
"23346",1701,"170103","170109",6,6
"23386",1705,"170503","170509",8,8
"23396",1708,"170803","170809",4,4
"23476",1721,"172103","172109",10,10
"23486",1723,"172303","172309",10,10
"23566",1740,"174003","174009",4,4
"23616",1745,"174503","174509",7,7
"23636",1748,"174803","174809",10,10
"23646",1749,"174903","174909",1,1
"23666",1751,"175103","175109",8,8
"23736",1760,"176003","176009",10,10
"23796",1771,"177103","177109",10,10
"23826",1775,"177503","177509",6,6
"23946",1817,"181703","181709",9,9
"24066",1834,"183403","183409",1,1
"24116",1842,"184203","184209",3,3
"24146",1846,"184603","184609",7,7
"24156",1847,"184703","184709",8,8
"24166",1848,"184803","184809",10,10
"24196",1852,"185203","185209",6,6
"24226",1860,"186003","186009",3,3
"24296",1874,"187403","187409",9,9
"24476",1916,"191603","191609",7,7
"24526",1924,"192403","192409",10,10
"24616",1943,"194303","194309",8,8
"24676",1963,"196303","196309",1,1
"24706",1969,"196903","196909",9,9
"24736",1975,"197503","197509",5,5
"24766",1979,"197903","197909",4,4
"24836",1989,"198903","198909",8,8
"24916",2001,"200103","200109",1,1
"25066",2022,"202203","202209",10,10
"25076",2023,"202303","202309",6,6
"25176",2037,"203703","203709",1,1
"25196",2039,"203903","203909",4,4
"25236",2045,"204503","204509",10,10
"25266",2049,"204903","204909",10,10
"25436",2089,"208903","208909",10,10
"25446",2090,"209003","209009",10,10
"25506",2097,"209703","209709",8,8
"25546",2101,"210103","210109",7,7
"25616",2111,"211103","211109",10,10
"25696",2123,"212303","212309",3,3
"25716",2125,"212503","212509",5,5
"25736",2128,"212803","212809",9,9
"25746",2130,"213003","213009",6,6
"25776",2134,"213403","213409",10,10
"25786",2135,"213503","213509",5,5
"25816",2141,"214103","214109",4,4
"25846",2145,"214503","214509",9,9
"25926",2155,"215503","215509",10,10
"25946",2158,"215803","215809",4,4
"26016",2167,"216703","216709",7,7
"26096",2176,"217603","217609",10,10
"26246",2201,"220103","220109",7,7
"26316",2218,"221803","221809",3,3
"26326",2219,"221903","221909",9,9
"26386",2229,"222903","222909",7,7
"26406",2232,"223203","223209",5,5
"26466",2240,"224003","224009",10,10
"26476",2241,"224103","224109",3,3
"26496",2244,"224403","224409",10,10
"26506",2245,"224503","224509",6,6
"26576",2254,"225403","225409",9,9
"26686",2278,"227803","227809",2,2
"26696",2279,"227903","227909",10,10
"26726",2287,"228703","228709",10,10
"26776",2306,"230603","230609",10,10
"26806",2309,"230903","230909",10,10
"26856",2318,"231803","231809",5,5
"26876",2328,"232803","232809",9,9
"26886",2330,"233003","233009",1,1
"26916",2333,"233303","233309",5,5
"26926",2334,"233403","233409",10,10
"27006",2347,"234703","234709",10,10
"27036",2351,"235103","235109",7,7
"27086",2359,"235903","235909",3,3
"27106",2361,"236103","236109",10,10
"27176",2373,"237303","237309",10,10
"27206",2383,"238303","238309",9,9
"27246",2389,"238903","238909",1,1
"27256",2393,"239303","239309",1,1
"27296",2399,"239903","239909",10,10
"27616",2455,"245503","245509",2,2
"27666",2466,"246603","246609",10,10
"27676",2467,"246703","246709",6,6
"27746",2477,"247703","247709",1,1
"27756",2481,"248103","248109",10,10
"27776",2483,"248303","248309",10,10
"27796",2485,"248503","248509",6,6
"27846",2491,"249103","249109",10,10
"27916",2505,"250503","250509",7,7
"27976",2517,"251703","251709",8,8
"28006",2522,"252203","252209",10,10
"28036",2528,"252803","252809",9,9
"28046",2529,"252903","252909",10,10
"28086",2533,"253303","253309",4,4
"28106",2536,"253603","253609",10,10
"28166",2546,"254603","254609",5,5
"28196",2552,"255203","255209",8,8
"28216",2554,"255403","255409",10,10
"28256",2560,"256003","256009",10,10
"28356",2582,"258203","258209",3,3
"28386",2590,"259003","259009",8,8
"28656",2641,"264103","264109",4,4
"28666",2642,"264203","264209",4,4
"28706",2652,"265203","265209",6,6
"28736",2656,"265603","265609",10,10
"28836",2675,"267503","267509",5,5
"28856",2677,"267703","267709",10,10
"28876",2681,"268103","268109",10,10
"28956",2694,"269403","269409",1,1
"19597",1038,"103803","103810",6,6
"19637",1043,"104303","104310",3,3
"19757",1062,"106203","106210",1,1
"19787",1065,"106503","106510",6,6
"19827",1071,"107103","107110",8,8
"19837",1073,"107303","107310",9,9
"19927",1087,"108703","108710",2,2
"19977",1094,"109403","109410",10,10
"20017",1100,"110003","110010",10,10
"20237",1150,"115003","115010",6,6
"20267",1156,"115603","115610",5,5
"20277",1158,"115803","115810",4,4
"20347",1172,"117203","117210",2,2
"20357",1175,"117503","117510",7,7
"20427",1192,"119203","119210",10,10
"20517",1202,"120203","120210",10,10
"20567",1208,"120803","120810",10,10
"20577",1209,"120903","120910",7,7
"20647",1217,"121703","121710",9,9
"20657",1218,"121803","121810",10,10
"20747",1229,"122903","122910",3,3
"20767",1231,"123103","123110",8,8
"20827",1242,"124203","124210",4,4
"20937",1266,"126603","126610",7,7
"20997",1276,"127603","127610",6,6
"21087",1287,"128703","128710",10,10
"21177",1299,"129903","129910",8,8
"21187",1300,"130003","130010",7,7
"21227",1314,"131403","131410",10,10
"21257",1322,"132203","132210",10,10
"21267",1323,"132303","132310",10,10
"21297",1326,"132603","132610",10,10
"21367",1338,"133803","133810",10,10
"21387",1343,"134303","134310",10,10
"21517",1364,"136403","136410",7,7
"21607",1382,"138203","138210",6,6
"21777",1419,"141903","141910",9,9
"21837",1426,"142603","142610",6,6
"21947",1441,"144103","144110",9,9
"21977",1451,"145103","145110",3,3
"22057",1462,"146203","146210",7,7
"22317",1500,"150003","150010",5,5
"22357",1506,"150603","150610",4,4
"22377",1509,"150903","150910",5,5
"22387",1513,"151303","151310",4,4
"22527",1543,"154303","154310",5,5
"22537",1544,"154403","154410",1,1
"22557",1547,"154703","154710",8,8
"22607",1556,"155603","155610",10,10
"22657",1570,"157003","157010",10,10
"22667",1571,"157103","157110",9,9
"22677",1573,"157303","157310",10,10
"22717",1582,"158203","158210",1,1
"22757",1603,"160303","160310",2,2
"22957",1638,"163803","163810",8,8
"22967",1641,"164103","164110",10,10
"22977",1642,"164203","164210",10,10
"23077",1659,"165903","165910",5,5
"23097",1661,"166103","166110",7,7
"23117",1664,"166403","166410",10,10
"23127",1665,"166503","166510",10,10
"23147",1668,"166803","166810",6,6
"23167",1671,"167103","167110",10,10
"23227",1680,"168003","168010",10,10
"23287",1692,"169203","169210",4,4
"23307",1695,"169503","169510",9,9
"23387",1705,"170503","170510",8,8
"23397",1708,"170803","170810",4,4
"23477",1721,"172103","172110",10,10
"23487",1723,"172303","172310",10,10
"23567",1740,"174003","174010",1,1
"23617",1745,"174503","174510",10,10
"23637",1748,"174803","174810",10,10
"23647",1749,"174903","174910",1,1
"23667",1751,"175103","175110",10,10
"23707",1757,"175703","175710",10,10
"23737",1760,"176003","176010",10,10
"23797",1771,"177103","177110",4,4
"23827",1775,"177503","177510",7,7
"24067",1834,"183403","183410",7,7
"24117",1842,"184203","184210",3,3
"24147",1846,"184603","184610",5,5
"24157",1847,"184703","184710",2,2
"24197",1852,"185203","185210",6,6
"24237",1862,"186203","186210",4,4
"24267",1868,"186803","186810",10,10
"24297",1874,"187403","187410",8,8
"24477",1916,"191603","191610",1,1
"24527",1924,"192403","192410",10,10
"24617",1943,"194303","194310",8,8
"24677",1963,"196303","196310",10,10
"24737",1975,"197503","197510",10,10
"24767",1979,"197903","197910",10,10
"24837",1989,"198903","198910",10,10
"25077",2023,"202303","202310",9,9
"25197",2039,"203903","203910",9,9
"25237",2045,"204503","204510",10,10
"25267",2049,"204903","204910",8,8
"25277",2051,"205103","205110",5,5
"25437",2089,"208903","208910",9,9
"25447",2090,"209003","209010",8,8
"25457",2092,"209203","209210",7,7
"25507",2097,"209703","209710",8,8
"25547",2101,"210103","210110",2,2
"25617",2111,"211103","211110",10,10
"25697",2123,"212303","212310",3,3
"25717",2125,"212503","212510",10,10
"25737",2128,"212803","212810",10,10
"25747",2130,"213003","213010",7,7
"25777",2134,"213403","213410",10,10
"25787",2135,"213503","213510",4,4
"25807",2140,"214003","214010",8,8
"25827",2143,"214303","214310",7,7
"25847",2145,"214503","214510",8,8
"25927",2155,"215503","215510",10,10
"25947",2158,"215803","215810",6,6
"26017",2167,"216703","216710",10,10
"26097",2176,"217603","217610",10,10
"26247",2201,"220103","220110",9,9
"26267",2205,"220503","220510",3,3
"26317",2218,"221803","221810",9,9
"26327",2219,"221903","221910",2,2
"26387",2229,"222903","222910",10,10
"26477",2241,"224103","224110",4,4
"26497",2244,"224403","224410",10,10
"26507",2245,"224503","224510",6,6
"26577",2254,"225403","225410",8,8
"26597",2260,"226003","226010",9,9
"26607",2261,"226103","226110",1,1
"26697",2279,"227903","227910",2,2
"26777",2306,"230603","230610",8,8
"26807",2309,"230903","230910",10,10
"26857",2318,"231803","231810",10,10
"26877",2328,"232803","232810",7,7
"26887",2330,"233003","233010",10,10
"26917",2333,"233303","233310",3,3
"27007",2347,"234703","234710",9,9
"27087",2359,"235903","235910",5,5
"27107",2361,"236103","236110",1,1
"27247",2389,"238903","238910",6,6
"27257",2393,"239303","239310",5,5
"27297",2399,"239903","239910",10,10
"27517",2429,"242903","242910",10,10
"27617",2455,"245503","245510",6,6
"27667",2466,"246603","246610",10,10
"27727",2475,"247503","247510",8,8
"27747",2477,"247703","247710",2,2
"27757",2481,"248103","248110",10,10
"27777",2483,"248303","248310",10,10
"27797",2485,"248503","248510",2,2
"27847",2491,"249103","249110",10,10
"27977",2517,"251703","251710",8,8
"28007",2522,"252203","252210",10,10
"28037",2528,"252803","252810",5,5
"28087",2533,"253303","253310",10,10
"28107",2536,"253603","253610",10,10
"28167",2546,"254603","254610",8,8
"28197",2552,"255203","255210",7,7
"28217",2554,"255403","255410",9,9
"28247",2559,"255903","255910",6,6
"28257",2560,"256003","256010",10,10
"28357",2582,"258203","258210",6,6
"28387",2590,"259003","259010",10,10
"28487",2607,"260703","260710",7,7
"28497",2608,"260803","260810",6,6
"28517",2614,"261403","261410",3,3
"28707",2652,"265203","265210",10,10
"28737",2656,"265603","265610",10,10
"28857",2677,"267703","267710",10,10
"28877",2681,"268103","268110",9,9
"29091",1007,"100704","100705",3,3
"29121",1012,"101204","101205",7,7
"29161",1019,"101904","101905",7,7
"29191",1025,"102504","102505",10,10
"29221",1029,"102904","102905",8,8
"29231",1030,"103004","103005",10,10
"29241",1031,"103104","103105",10,10
"29261",1034,"103404","103405",10,10
"29271",1038,"103804","103805",6,6
"29301",1041,"104104","104105",10,10
"29321",1045,"104504","104505",1,1
"29331",1046,"104604","104605",10,10
"29341",1049,"104904","104905",6,6
"29381",1055,"105504","105505",5,5
"29411",1060,"106004","106005",10,10
"29441",1063,"106304","106305",10,10
"29451",1064,"106404","106405",7,7
"29461",1065,"106504","106505",4,4
"29511",1073,"107304","107305",10,10
"29581",1084,"108404","108405",7,7
"29601",1087,"108704","108705",8,8
"29651",1094,"109404","109405",10,10
"29771",1121,"112104","112105",8,8
"29821",1132,"113204","113205",3,3
"29901",1149,"114904","114905",10,10
"29911",1150,"115004","115005",1,1
"29941",1156,"115604","115605",10,10
"29951",1158,"115804","115805",10,10
"29971",1161,"116104","116105",10,10
"30021",1172,"117204","117205",9,9
"30061",1187,"118704","118705",2,2
"30081",1190,"119004","119005",7,7
"30091",1191,"119104","119105",4,4
"30101",1192,"119204","119205",6,6
"30191",1202,"120204","120205",10,10
"30221",1205,"120504","120505",9,9
"30231",1206,"120604","120605",6,6
"30251",1209,"120904","120905",3,3
"30261",1210,"121004","121005",7,7
"30271",1211,"121104","121105",6,6
"30281",1213,"121304","121305",7,7
"30331",1218,"121804","121805",9,9
"30391",1226,"122604","122605",6,6
"30401",1227,"122704","122705",10,10
"30421",1229,"122904","122905",10,10
"30441",1231,"123104","123105",10,10
"30471",1235,"123504","123505",5,5
"30491",1239,"123904","123905",10,10
"30501",1242,"124204","124205",3,3
"30521",1249,"124904","124905",6,6
"30531",1250,"125004","125005",4,4
"30551",1254,"125404","125405",5,5
"30561",1258,"125804","125805",7,7
"30581",1261,"126104","126105",10,10
"30601",1264,"126404","126405",9,9
"30611",1266,"126604","126605",7,7
"30621",1267,"126704","126705",5,5
"30631",1269,"126904","126905",8,8
"30651",1274,"127404","127405",3,3
"30661",1275,"127504","127505",10,10
"30691",1279,"127904","127905",8,8
"30731",1283,"128304","128305",7,7
"30741",1284,"128404","128405",2,2
"30781",1291,"129104","129105",7,7
"30821",1296,"129604","129605",10,10
"30831",1297,"129704","129705",10,10
"30841",1298,"129804","129805",10,10
"30861",1300,"130004","130005",7,7
"30881",1311,"131104","131105",6,6
"30901",1314,"131404","131405",10,10
"30931",1322,"132204","132205",8,8
"30941",1323,"132304","132305",10,10
"30951",1324,"132404","132405",2,2
"30991",1328,"132804","132805",10,10
"31041",1338,"133804","133805",9,9
"31061",1343,"134304","134305",5,5
"31081",1347,"134704","134705",7,7
"31111",1353,"135304","135305",10,10
"31131",1355,"135504","135505",10,10
"31141",1356,"135604","135605",9,9
"31151",1358,"135804","135805",9,9
"31191",1364,"136404","136405",10,10
"31211",1367,"136704","136705",9,9
"31251",1375,"137504","137505",8,8
"31281",1382,"138204","138205",5,5
"31301",1385,"138504","138505",8,8
"31311",1386,"138604","138605",6,6
"31361",1392,"139204","139205",7,7
"31421",1414,"141404","141405",10,10
"31451",1419,"141904","141905",10,10
"31461",1420,"142004","142005",9,9
"31511",1426,"142604","142605",6,6
